experiment,image,img_file,magnification,path,x_scaling,y_scaling
LMEX0000000241,LMEX0000000241_IMG_5,2015-09-14_20X_C57BL6_PND14_LMM.15.34A.5L.21_NKX2.1_AGER_ACTA2_004.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000241,0.604248047,0.604248047
LMEX0000000241,LMEX0000000241_IMG_6,2015-09-14_20X_C57BL6_PND14_LMM.15.34A.5L.21_NKX2.1_AGER_ACTA2_004_5X5_TileScan.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000241,1,1
LMEX0000000241,LMEX0000000241_IMG_7,2015-09-14_20X_C57BL6_PND14_LMM.15.34A.5L.21_NKX2.1_AGER_ACTA2_005.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000241,0.604248047,0.604248047
LMEX0000000242,LMEX0000000242_IMG_10,2015-08-17_20X_C57BL6_PND14_LMM.15.33A.6L.43_NKX2.1_EMCN_ACTA2_003.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000242,0.604248047,0.604248047
LMEX0000000242,LMEX0000000242_IMG_11,2015-08-17_20X_C57BL6_PND14_LMM.15.33A.6L.43_NKX2.1_EMCN_ACTA2_003_4X4_TileScan.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000242,0.887207031,0.887207031
LMEX0000000242,LMEX0000000242_IMG_12,2015-08-17_20X_C57BL6_PND14_LMM.15.33A.6L.43_NKX2.1_EMCN_ACTA2_004.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000242,0.604248047,0.604248047
LMEX0000000242,LMEX0000000242_IMG_6,2015-08-17_20X_C57BL6_PND14_LMM.15.33A.6L.43_NKX2.1_EMCN_ACTA2_001.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000242,0.604248047,0.604248047
LMEX0000000242,LMEX0000000242_IMG_7,2015-08-17_20X_C57BL6_PND14_LMM.15.33A.6L.43_NKX2.1_EMCN_ACTA2_001_4X4_TileScan.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000242,0.887207031,0.887207031
LMEX0000000242,LMEX0000000242_IMG_8,2015-08-17_20X_C57BL6_PND14_LMM.15.33A.6L.43_NKX2.1_EMCN_ACTA2_002.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000242,0.604248047,0.604248047
LMEX0000000242,LMEX0000000242_IMG_9,2015-08-17_20X_C57BL6_PND14_LMM.15.33A.6L.43_NKX2.1_EMCN_ACTA2_002_4X4_TileScan.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000242,0.887207031,0.887207031
LMEX0000000243,LMEX0000000243_IMG_1,2015-11-16_20X_C57BL6_PND14_LMM.15.34A.5L.46_LYVE1_NKX21_ACTA2_001.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000243,0.604248047,0.604248047
LMEX0000000243,LMEX0000000243_IMG_2,2015-11-16_20X_C57BL6_PND14_LMM.15.34A.5L.46_LYVE1_NKX21_ACTA2_001_8x8_Tilescan.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000243,0.576538086,0.576416016
LMEX0000000243,LMEX0000000243_IMG_3,2015-11-16_20X_C57BL6_PND14_LMM.15.34A.5L.46_LYVE1_NKX21_ACTA2_002.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000243,0.604248047,0.604248047
LMEX0000000243,LMEX0000000243_IMG_4,2015-11-16_20X_C57BL6_PND14_LMM.15.34A.5L.46_LYVE1_NKX21_ACTA2_002_5x5_Tilescan.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000243,0.853027344,0.852050781
LMEX0000000243,LMEX0000000243_IMG_5,2015-11-16_20X_C57BL6_PND14_LMM.15.34A.5L.46_LYVE1_NKX21_ACTA2_003.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000243,0.604248047,0.604248047
LMEX0000000243,LMEX0000000243_IMG_6,2015-11-16_20X_C57BL6_PND14_LMM.15.34A.5L.46_LYVE1_NKX21_ACTA2_004.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000243,0.604248047,0.604248047
LMEX0000000243,LMEX0000000243_IMG_7,2015-11-16_20X_C57BL6_PND14_LMM.15.34A.5L.46_LYVE1_NKX21_ACTA2_005.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000243,0.604248047,0.604248047
LMEX0000000243,LMEX0000000243_IMG_8,2015-11-16_20X_C57BL6_PND14_LMM.15.34A.5L.46_LYVE1_NKX21_ACTA2_006.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000243,0.604248047,0.604248047
LMEX0000000022,LMEX0000000022_IMG_1,2015-003-017_20X_C57BL6_PND28_LMM.20A.1.25_CSPG4_NKX2.1_ACTA2_001.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000022,0.604248047,0.604248047
LMEX0000000022,LMEX0000000022_IMG_2,2015-003-017_20X_C57BL6_PND28_LMM.20A.1.25_CSPG4_NKX2.1_ACTA2_002.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000022,0.604248047,0.604248047
LMEX0000000022,LMEX0000000022_IMG_3,2015-003-017_20X_C57BL6_PND28_LMM.20A.1.25_CSPG4_NKX2.1_ACTA2_003.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000022,0.604248047,0.604248047
LMEX0000000022,LMEX0000000022_IMG_4,2015-003-017_20X_C57BL6_PND28_LMM.20A.1.25_CSPG4_NKX2.1_ACTA2_004.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000022,0.604248047,0.604248047
LMEX0000000022,LMEX0000000022_IMG_5,2015-003-017_20X_C57BL6_PND28_LMM.20A.1.25_CSPG4_NKX2.1_ACTA2_005.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000022,0.604248047,0.604248047
LMEX0000000023,LMEX0000000023_IMG_1,2015-003-016_20X_C57BL6_PND7_LMM.17A.5.24_CSPG4_NKX2.1_ACTA2_001.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000023,0.604248047,0.604248047
LMEX0000000023,LMEX0000000023_IMG_2,2015-003-016_20X_C57BL6_PND7_LMM.17A.5.24_CSPG4_NKX2.1_ACTA2_002.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000023,0.604248047,0.604248047
LMEX0000000023,LMEX0000000023_IMG_3,2015-003-016_20X_C57BL6_PND7_LMM.17A.5.24_CSPG4_NKX2.1_ACTA2_003.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000023,0.604248047,0.604248047
LMEX0000000023,LMEX0000000023_IMG_4,2015-003-016_20X_C57BL6_PND7_LMM.17A.5.24_CSPG4_NKX2.1_ACTA2_004.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000023,0.604248047,0.604248047
LMEX0000000023,LMEX0000000023_IMG_5,2015-003-016_20X_C57BL6_PND7_LMM.17A.5.24_CSPG4_NKX2.1_ACTA2_004.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000023,0.604248047,0.604248047
LMEX0000000023,LMEX0000000023_IMG_6,2015-003-016_20X_C57BL6_PND7_LMM.17A.5.24_CSPG4_NKX2.1_ACTA2_005.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000023,0.604248047,0.604248047
LMEX0000000642,LMEX0000000642_IMG_1,20150622RF_me18.5_RightMedialLung_KRT15HCR_546_Experiment_SPC-GFPmouse_ZStack_90um_3x2TileScan20xnap512x512OFPStitch.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000642,0.702148438,0.477050781
LMEX0000000647,LMEX0000000647_IMG_1,20151203RF_Ms185LeftLung_EXP_HCR_forSFTPC20xSnapZstack_34um_CRYO_Stitch.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000647,0.701171875,0.4765625
LMEX0000000648,LMEX0000000648_IMG_1,20151210RF_Ms16.5LeftLung_AF_forSFTPCandATP6_20xSnapCRYO3x2Tile_Stitched.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000648,0.700195313,0.700195313
LMEX0000000648,LMEX0000000648_IMG_2,20151210RF_Ms16.5LeftLung_AF_forSFTPCandATP6_20xSnapCRYO_OFP.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000648,1,1
LMEX0000000649,LMEX0000000649_IMG_5,20151210RF_Ms18.5LeftLung_HCR_forSFTPCandATP6_20xSnapCRYO_OFP.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000649,1,1
LMEX0000000650,LMEX0000000650_IMG_1,20160104RF_Mse16.5LeftLung_EXP_HCR_forSftpc+Etv5_20xSnapCRYO_OFP.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000650,1,1
LMEX0000000652,LMEX0000000652_IMG_1,20160201RF_Ms16.5LeftLung_HCR_forSFTPC_green_andFGF10_red__20xSnap3x2TileCRYO_OFP_Stitch.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000652,0.699951172,0.475097656
LMEX0000000652,LMEX0000000652_IMG_2,20160201RF_Ms16.5LeftLung_HCR_forSFTPC_green_andFGF10_red__20xSnap_OFP.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000652,1,1
LMEX0000000653,LMEX0000000653_IMG_1,20160201RF_Ms16.5LeftLung_NSA_forSFTPC_green_andFGF10_red__20xSnap3x2TileCRYO_OFP_Stitch.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000653,0.699951172,0.475097656
LMEX0000000653,LMEX0000000653_IMG_2,20160201RF_Ms16.5LeftLung_NSA_forSFTPC_green_andFGF10_red__20xSnapCRYO_OFP.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000653,1,1
LMEX0000000654,LMEX0000000654_IMG_1,20160201RF_MsP7LeftLung_AF_forSFTPC_green_andFGF10_red__20xSnap3x2TileCRYO_OFP_Stitch.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000654,0.699951172,0.475097656
LMEX0000000654,LMEX0000000654_IMG_2,20160201RF_MsP7LeftLung_AF_forSFTPC_green_andFGF10_red__20xSnapCRYO_OFP.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000654,1,1
LMEX0000000655,LMEX0000000655_IMG_1,20160201RF_MsP7LeftLung_HCR_forSFTPC_green_andFGF10_red__20xSnap3x2TileCRYO_OFP-Stitch.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000655,0.699951172,0.475097656
LMEX0000000655,LMEX0000000655_IMG_2,20160201RF_MsP7LeftLung_HCR_forSFTPC_green_andFGF10_red__20xSnapCRYO_OFP.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000655,1,1
LMEX0000000656,LMEX0000000656_IMG_1,20160201RF_MsP7LeftLung_NSA_forSFTPC_green_andFGF10_red__20xSnap3x2TileCRYO_OFP_Stitch.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000656,0.699951172,0.475097656
LMEX0000000656,LMEX0000000656_IMG_2,20160201RF_MsP7LeftLung_NSA_forSFTPC_green_andFGF10_red__20xSnapCRYO_OFP.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000656,1,1
LMEX0000000657,LMEX0000000657_IMG_1,20160201RF_MsP28LeftLung_AF_forSFTPC_green_andFGF10_red__20xSnapCRYO3x2Tile_OFP_Stitch.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000657,0.699951172,0.475097656
LMEX0000000657,LMEX0000000657_IMG_2,20160201RF_MsP28LeftLung_AF_forSFTPC_green_andFGF10_red__20xSnapCRYO_OFP.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000657,1,1
LMEX0000000658,LMEX0000000658_IMG_1,20160201RF_MsP28LeftLung_HCR_forSFTPC_green_andFGF10_red__20xSnapCRYO_Zstack_29um__OFP.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000658,1,1
LMEX0000000659,LMEX0000000659_IMG_1,20160201RF_MsP28LeftLung_NSA_forSFTPC_green_andFGF10_red__20xSnapCRYO3x2Tile_OFP_Stitch.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000659,0.699951172,0.475097656
LMEX0000000659,LMEX0000000659_IMG_2,20160201RF_MsP28LeftLung_NSA_forSFTPC_green_andFGF10_red__20xSnapCRYO_OFP.tiff,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000659,1,1
LMEX0000000675,LMEX0000000675_IMG_2,D024-2.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000675,0.625,0.468261719
LMEX0000000675,LMEX0000000675_IMG_5,D024-5.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000675,0.625,0.468261719
LMEX0000000676,LMEX0000000676_IMG_3,P07-3.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000676,0.625,0.46875
LMEX0000000676,LMEX0000000676_IMG_4,P07-4.tif,20X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000676,0.625,0.46875
LMEX0000000271,LMEX0000000271_IMG_17,2015-11-02_HE_40x_LMH-15-D024-RLL-9C2-10_001.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000271,0.625,0.46875
LMEX0000000271,LMEX0000000271_IMG_18,2015-11-02_HE_40x_LMH-15-D024-RLL-9C2-10_002.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000271,0.625,0.46875
LMEX0000000271,LMEX0000000271_IMG_19,2015-11-02_HE_40x_LMH-15-D024-RLL-9C2-10_003.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000271,0.625,0.46875
LMEX0000000271,LMEX0000000271_IMG_20,2015-11-02_HE_40x_LMH-15-D024-RLL-9C2-10_004.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000271,0.625,0.46875
LMEX0000000271,LMEX0000000271_IMG_21,2015-11-02_HE_40x_LMH-15-D024-RLL-9C2-10_005.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000271,0.625,0.46875
LMEX0000000271,LMEX0000000271_IMG_22,2015-11-02_HE_40x_LMH-15-D024-RLL-9C2-10_006.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000271,0.625,0.46875
LMEX0000000271,LMEX0000000271_IMG_23,2015-11-02_HE_40x_LMH-15-D024-RLL-9C2-10_007.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000271,0.625,0.46875
LMEX0000000271,LMEX0000000271_IMG_24,2015-11-02_HE_40x_LMH-15-D024-RLL-9C2-10_008.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000271,0.625,0.46875
LMEX0000000272,LMEX0000000272_IMG_22,2015-09-24_AB_40x_LMH-15-D007-RLL-10B2-14_001.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000272,0.625,0.46875
LMEX0000000272,LMEX0000000272_IMG_23,2015-09-24_AB_40x_LMH-15-D007-RLL-10B2-14_001__a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000272,0.625,0.46875
LMEX0000000272,LMEX0000000272_IMG_24,2015-09-24_AB_40x_LMH-15-D007-RLL-10B2-14_001_1.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000272,0.625,0.46875
LMEX0000000272,LMEX0000000272_IMG_25,2015-09-24_AB_40x_LMH-15-D007-RLL-10B2-14_001_1a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000272,0.625,0.46875
LMEX0000000272,LMEX0000000272_IMG_26,2015-09-24_AB_40x_LMH-15-D007-RLL-10B2-14_001a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000272,0.625,0.46875
LMEX0000000272,LMEX0000000272_IMG_27,2015-09-24_AB_40x_LMH-15-D007-RLL-10B2-14_001b.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000272,0.625,0.46875
LMEX0000000272,LMEX0000000272_IMG_28,2015-09-24_AB_40x_LMH-15-D007-RLL-10B2-14_001b1.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000272,0.625,0.46875
LMEX0000000272,LMEX0000000272_IMG_29,2015-09-24_AB_40x_LMH-15-D007-RLL-10B2-14_001c.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000272,0.625,0.46875
LMEX0000000272,LMEX0000000272_IMG_30,2015-09-24_AB_40x_LMH-15-D007-RLL-10B2-14_002.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000272,0.625,0.46875
LMEX0000000272,LMEX0000000272_IMG_31,2015-09-24_AB_40x_LMH-15-D007-RLL-10B2-14_002a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000272,0.625,0.46875
LMEX0000000273,LMEX0000000273_IMG_22,2015-05-05_40X_HE_LMH-15-D001-RLL-9C1-33_006a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000273,0.625,0.46875
LMEX0000000274,LMEX0000000274_IMG_14,2015-09-04_HE_40X_LMH-15-D007-RLL-10B1-22_007.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000274,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_31,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_001.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_32,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_001a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_33,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_003.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_34,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_005.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_35,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_008-1.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_36,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_008-2.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_37,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_008a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_38,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_009-1.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_39,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_009-1a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_40,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_009-2.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_41,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_009-3.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_42,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_009a1.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000275,LMEX0000000275_IMG_43,2015-09-21_AB_40x_LMH-15-D003-RLL-9B2-9_009a2.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000275,0.625,0.46875
LMEX0000000276,LMEX0000000276_IMG_12,2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_001.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000276,0.625,0.46875
LMEX0000000276,LMEX0000000276_IMG_13,2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_001a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000276,0.625,0.46875
LMEX0000000276,LMEX0000000276_IMG_14,2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_002.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000276,0.625,0.46875
LMEX0000000276,LMEX0000000276_IMG_15,2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_002a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000276,0.625,0.46875
LMEX0000000276,LMEX0000000276_IMG_16,2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_003.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000276,0.625,0.46875
LMEX0000000276,LMEX0000000276_IMG_17,2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_004.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000276,0.625,0.46875
LMEX0000000276,LMEX0000000276_IMG_18,2015-05-07_40X_HE_LMH-15-D001-LLL-6B2-16_004a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000276,0.625,0.46875
LMEX0000000277,LMEX0000000277_IMG_21,2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_009.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000277,0.625,0.46875
LMEX0000000277,LMEX0000000277_IMG_22,2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_017.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000277,0.625,0.46875
LMEX0000000277,LMEX0000000277_IMG_23,2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_021.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000277,0.625,0.46875
LMEX0000000277,LMEX0000000277_IMG_24,2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_030.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000277,0.625,0.46875
LMEX0000000277,LMEX0000000277_IMG_25,2015-10-19_HE_40X_LMH-15-D024-RLL-9B1-14_034.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000277,0.625,0.46875
LMEX0000000278,LMEX0000000278_IMG_17,2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_001.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000278,0.625,0.46875
LMEX0000000278,LMEX0000000278_IMG_18,2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_002.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000278,0.625,0.46875
LMEX0000000278,LMEX0000000278_IMG_19,2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_003.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000278,0.625,0.46875
LMEX0000000278,LMEX0000000278_IMG_20,2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_004.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000278,0.625,0.46875
LMEX0000000278,LMEX0000000278_IMG_21,2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_005.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000278,0.625,0.46875
LMEX0000000278,LMEX0000000278_IMG_22,2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_006.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000278,0.625,0.46875
LMEX0000000278,LMEX0000000278_IMG_23,2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_007.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000278,0.625,0.46875
LMEX0000000278,LMEX0000000278_IMG_24,2015-10-27_HE_40x_LMH-15-D024-RLL-6A2-10_008.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000278,0.625,0.46875
LMEX0000000279,LMEX0000000279_IMG_16,2015-08-27_HE_40X_LMH-15-D007-RLL-10C1-22_001a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000279,0.625,0.46875
LMEX0000000279,LMEX0000000279_IMG_17,2015-08-27_HE_40X_LMH-15-D007-RLL-10C1-22_004.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000279,0.625,0.46875
LMEX0000000279,LMEX0000000279_IMG_18,2015-08-27_HE_40X_LMH-15-D007-RLL-10C1-22_005.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000279,0.625,0.46875
LMEX0000000279,LMEX0000000279_IMG_19,2015-08-27_HE_40X_LMH-15-D007-RLL-10C1-22_006b.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000279,0.625,0.46875
LMEX0000000279,LMEX0000000279_IMG_20,2015-08-27_HE_40X_LMH-15-D007-RLL-10C1-22_006c.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000279,0.625,0.46875
LMEX0000000280,LMEX0000000280_IMG_20,2015-09-23_AB_40x_LMH-15-D007-RLL-10C1-14_001.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000280,0.625,0.46875
LMEX0000000280,LMEX0000000280_IMG_21,2015-09-23_AB_40x_LMH-15-D007-RLL-10C1-14_001a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000280,0.625,0.46875
LMEX0000000280,LMEX0000000280_IMG_22,2015-09-23_AB_40x_LMH-15-D007-RLL-10C1-14_002.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000280,0.625,0.46875
LMEX0000000280,LMEX0000000280_IMG_23,2015-09-23_AB_40x_LMH-15-D007-RLL-10C1-14_002_1.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000280,0.625,0.46875
LMEX0000000280,LMEX0000000280_IMG_24,2015-09-23_AB_40x_LMH-15-D007-RLL-10C1-14_002a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000280,0.625,0.46875
LMEX0000000280,LMEX0000000280_IMG_25,2015-09-23_AB_40x_LMH-15-D007-RLL-10C1-14_003.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000280,0.625,0.46875
LMEX0000000280,LMEX0000000280_IMG_26,2015-09-23_AB_40x_LMH-15-D007-RLL-10C1-14_003_1.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000280,0.625,0.46875
LMEX0000000280,LMEX0000000280_IMG_27,2015-09-23_AB_40x_LMH-15-D007-RLL-10C1-14_003a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000280,0.625,0.46875
LMEX0000000280,LMEX0000000280_IMG_28,2015-09-23_AB_40x_LMH-15-D007-RLL-10C1-14_004.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000280,0.625,0.46875
LMEX0000000280,LMEX0000000280_IMG_29,2015-09-23_AB_40x_LMH-15-D007-RLL-10C1-14_004a.tif,40X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000280,0.625,0.46875
