"","experiment_id","age_label","date","experiment","gender","image_id","label","magnification","organism_label","platform","s3downloadkey","strain","id","X","color","probe_id","probe_label","target_conditions","target_molecules"
"1692","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_2","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000063/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_002/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_002.tif","C57BL6","IMG",2,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1693","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_4","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000063/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004.tif","C57BL6","IMG",4,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
"1694","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_4","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000063/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004.tif","C57BL6","IMG",4,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"1695","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_4","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000063/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004.tif","C57BL6","IMG",4,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1696","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_6","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_001/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_001.tif","C57BL6","IMG",6,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
"1697","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_6","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_001/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_001.tif","C57BL6","IMG",6,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"1698","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_6","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_001/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_001.tif","C57BL6","IMG",6,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1699","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_3","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000063/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",3,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
"1700","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_3","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000063/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",3,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"1701","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_3","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000063/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003/2015-004-023_20X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",3,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1702","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_9","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004.tif","C57BL6","IMG",9,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
"1703","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_9","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004.tif","C57BL6","IMG",9,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"1704","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_9","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_004.tif","C57BL6","IMG",9,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1705","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_7","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_002/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_002.tif","C57BL6","IMG",7,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
"1706","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_7","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_002/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_002.tif","C57BL6","IMG",7,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"1707","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_7","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_002/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_002.tif","C57BL6","IMG",7,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1708","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_8","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",8,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
"1709","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_8","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",8,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"1710","LMEX0000000063","E18.5","4/23/2015","LMXT0000000003","Male","LMEX0000000063_IMG_8","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000063/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003/2015-004-023_60X_C57BL6_E18.5_LMM.14.49.5.63_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",8,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1711","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_3","confocal LMXT0000000003 in mouse strain C57BL6","100X","mus musculus","confocal","LMEX0000000064/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_002a/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_002a.tif","C57BL6","IMG",3,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
"1712","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_3","confocal LMXT0000000003 in mouse strain C57BL6","100X","mus musculus","confocal","LMEX0000000064/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_002a/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_002a.tif","C57BL6","IMG",3,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1713","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_3","confocal LMXT0000000003 in mouse strain C57BL6","100X","mus musculus","confocal","LMEX0000000064/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_002a/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_002a.tif","C57BL6","IMG",3,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"1714","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_13","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000064/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",13,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
"1715","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_13","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000064/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",13,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1716","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_13","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000064/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",13,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"1717","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_7","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000064/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001.tif","C57BL6","IMG",7,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
"1718","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_7","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000064/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001.tif","C57BL6","IMG",7,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1719","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_7","confocal LMXT0000000003 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000064/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001/2015-003-005_20X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001.tif","C57BL6","IMG",7,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"1720","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_4","confocal LMXT0000000003 in mouse strain C57BL6","100X","mus musculus","confocal","LMEX0000000064/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",4,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
"1721","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_4","confocal LMXT0000000003 in mouse strain C57BL6","100X","mus musculus","confocal","LMEX0000000064/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",4,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1722","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_4","confocal LMXT0000000003 in mouse strain C57BL6","100X","mus musculus","confocal","LMEX0000000064/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003/2015-003-005_100X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_003.tif","C57BL6","IMG",4,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"1723","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_11","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000064/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001.tif","C57BL6","IMG",11,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
"1724","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_11","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000064/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001.tif","C57BL6","IMG",11,"Green","LMPA0000000023","Pro SP-C ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000381;type II pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000382;immature type II pneumocyte","http://www.w3.org/2002/07/owl#Gene_ID_20389;Sftpc"
"1725","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_11","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000064/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_001.tif","C57BL6","IMG",11,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_11475;Acta2"
"1726","LMEX0000000064","P07","03/05/2015","LMXT0000000003","Male","LMEX0000000064_IMG_12","confocal LMXT0000000003 in mouse strain C57BL6","60X","mus musculus","confocal","LMEX0000000064/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_002/2015-003-005_60X_C57BL6_PND7_LMM.15.17A.5.20_SFTPC_SCGB1A1_ACTA2_002.tif","C57BL6","IMG",12,"Red","LMPA0000000018","CCSP ","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000143;club cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000184;immature club cell","http://www.w3.org/2002/07/owl#Gene_ID_22287;Scgb1a1"
